Timestamp,Timestamp (s),File path,Sample number,Packet number,Size (B),Layers,Packet Information Summary,
2023-06-26 18:50:19.791694,1687805419.791694,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,0,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:19.798903,1687805419.798903,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,1,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:19.815298,1687805419.815298,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,2,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:19.824710,1687805419.82471,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,3,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:19.857787,1687805419.857787,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,4,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:19.890888,1687805419.890888,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,5,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:19.924478,1687805419.924478,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,6,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:19.955376,1687805419.955376,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,7,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:19.978650,1687805419.97865,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,8,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.003972,1687805420.003972,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,9,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.029258,1687805420.029258,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,10,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.034245,1687805420.034245,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,11,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:20.046970,1687805420.04697,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,12,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:20.054651,1687805420.054651,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,13,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.080039,1687805420.080039,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,14,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.105896,1687805420.105896,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,15,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.131515,1687805420.131515,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,16,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.156913,1687805420.156913,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,17,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.182667,1687805420.182667,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,18,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.208471,1687805420.208471,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,19,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.233906,1687805420.233906,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,20,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.238957,1687805420.238957,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,21,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:20.251662,1687805420.251662,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,22,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:20.259105,1687805420.259105,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,23,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.260335,1687805420.260335,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,24,42,user_dlt udp mac-lte,"RAR (RA-RNTI=2, SFN=34  , SF=6) (RAPID=15: TA=0, UL-Grant=52236, Temp C-RNTI=70) ",
2023-06-26 18:50:20.271533,1687805420.271533,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,25,41,user_dlt udp mac-lte fake-field-wrapper,"RRCConnectionRequest",
2023-06-26 18:50:20.274961,1687805420.274961,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,26,66,user_dlt udp mac-lte fake-field-wrapper,"RRCConnectionSetup",
2023-06-26 18:50:20.281726,1687805420.281726,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,27,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.305473,1687805420.305473,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,28,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.314195,1687805420.314195,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,29,191,user_dlt udp mac-lte fake-field-wrapper,"RRCConnectionSetupComplete, Attach request, PDN connectivity request",
2023-06-26 18:50:20.314911,1687805420.314911,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,30,41,user_dlt udp mac-lte fake-field-wrapper," [DL] [AM] SRB:1  [CONTROL]  ACK_SN=1   ",
2023-06-26 18:50:20.317194,1687805420.317194,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,31,52,user_dlt udp mac-lte fake-field-wrapper,"SecurityModeCommand",
2023-06-26 18:50:20.328819,1687805420.328819,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,32,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.337898,1687805420.337898,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,33,551,user_dlt udp mac-lte fake-field-wrapper," [UL] [AM] SRB:1  [CONTROL]  ACK_SN=1      ||   , SecurityModeComplete",
2023-06-26 18:50:20.338838,1687805420.338838,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,34,41,user_dlt udp mac-lte fake-field-wrapper," [DL] [AM] SRB:1  [CONTROL]  ACK_SN=2   ",
2023-06-26 18:50:20.340017,1687805420.340017,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,35,52,user_dlt udp mac-lte fake-field-wrapper,"UECapabilityEnquiry",
2023-06-26 18:50:20.352955,1687805420.352955,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,36,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.361821,1687805420.361821,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,37,551,user_dlt udp mac-lte fake-field-wrapper," [UL] [AM] SRB:1  [CONTROL]  ACK_SN=2      ||   , UECapabilityInformation",
2023-06-26 18:50:20.362742,1687805420.362742,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,38,41,user_dlt udp mac-lte fake-field-wrapper," [DL] [AM] SRB:1  [CONTROL]  ACK_SN=3   ",
2023-06-26 18:50:20.365275,1687805420.365275,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,39,155,user_dlt udp mac-lte fake-field-wrapper,"RRCConnectionReconfiguration, Attach accept, Activate default EPS bearer context request",
2023-06-26 18:50:20.377659,1687805420.377659,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,40,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.407371,1687805420.407371,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,41,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.416052,1687805420.416052,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,42,551,user_dlt udp mac-lte fake-field-wrapper," [UL] [AM] SRB:1  [CONTROL]  ACK_SN=3      ||   , ULInformationTransfer, Attach complete, Activate default EPS bearer context accept",
2023-06-26 18:50:20.417098,1687805420.417098,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,43,41,user_dlt udp mac-lte fake-field-wrapper," [DL] [AM] SRB:1  [CONTROL]  ACK_SN=4   ",
2023-06-26 18:50:20.418310,1687805420.41831,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,44,41,user_dlt udp mac-lte fake-field-wrapper," [DL] [AM] SRB:2  [CONTROL]  ACK_SN=1   ",
2023-06-26 18:50:20.431497,1687805420.431497,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,45,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.436017,1687805420.436017,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,46,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:20.448507,1687805420.448507,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,47,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:20.455663,1687805420.455663,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,48,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.479640,1687805420.47964,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,49,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.503015,1687805420.503015,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,50,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.526646,1687805420.526646,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,51,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.549837,1687805420.549837,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,52,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.565166,1687805420.565166,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,53,107,user_dlt udp mac-lte fake-field-wrapper,"DLInformationTransfer, EMM information",
2023-06-26 18:50:20.574335,1687805420.574335,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,54,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.597745,1687805420.597745,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,55,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.606497,1687805420.606497,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,56,551,user_dlt udp mac-lte fake-field-wrapper," [UL] [AM] SRB:2  [CONTROL]  ACK_SN=1   ",
2023-06-26 18:50:20.622192,1687805420.622192,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,57,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.626647,1687805420.626647,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,58,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:20.638714,1687805420.638714,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,59,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:20.645784,1687805420.645784,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,60,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.669918,1687805420.669918,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,61,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.693225,1687805420.693225,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,62,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.717251,1687805420.717251,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,63,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.740541,1687805420.740541,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,64,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.764227,1687805420.764227,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,65,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.787375,1687805420.787375,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,66,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.811098,1687805420.811098,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,67,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.815549,1687805420.815549,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,68,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:20.827677,1687805420.827677,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,69,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:20.834615,1687805420.834615,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,70,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.858428,1687805420.858428,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,71,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.881463,1687805420.881463,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,72,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.905163,1687805420.905163,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,73,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.928447,1687805420.928447,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,74,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.952290,1687805420.95229,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,75,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.975428,1687805420.975428,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,76,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:20.999363,1687805420.999363,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,77,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.003775,1687805421.003775,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,78,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:21.015773,1687805421.015773,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,79,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:21.022778,1687805421.022778,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,80,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.046441,1687805421.046441,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,81,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.069568,1687805421.069568,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,82,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.094119,1687805421.094119,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,83,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.117776,1687805421.117776,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,84,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.141824,1687805421.141824,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,85,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.165274,1687805421.165274,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,86,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.189305,1687805421.189305,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,87,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.193725,1687805421.193725,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,88,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:21.205869,1687805421.205869,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,89,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:21.212943,1687805421.212943,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,90,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.237189,1687805421.237189,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,91,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.260530,1687805421.26053,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,92,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.284238,1687805421.284238,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,93,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.307443,1687805421.307443,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,94,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.331265,1687805421.331265,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,95,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.354481,1687805421.354481,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,96,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.378198,1687805421.378198,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,97,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.382635,1687805421.382635,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,98,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:21.394907,1687805421.394907,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,99,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:21.401953,1687805421.401953,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,100,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.425915,1687805421.425915,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,101,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.449113,1687805421.449113,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,102,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.472858,1687805421.472858,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,103,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.496061,1687805421.496061,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,104,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.519971,1687805421.519971,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,105,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.543162,1687805421.543162,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,106,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.567233,1687805421.567233,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,107,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.571598,1687805421.571598,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,108,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:21.584146,1687805421.584146,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,109,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:21.591316,1687805421.591316,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,110,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.615166,1687805421.615166,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,111,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.638655,1687805421.638655,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,112,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.662839,1687805421.662839,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,113,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.686940,1687805421.68694,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,114,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.711571,1687805421.711571,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,115,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.735634,1687805421.735634,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,116,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.760084,1687805421.760084,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,117,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:21.764563,1687805421.764563,./automated_PCAP_logs_USRP/enb_mac_1.pcap,1,118,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
