Sample number,Total handshake duration (s),Total handshake packets,Total handshake size (B),Time MasterInformationBlock (s),Time SIB1 (s),Time SIB2 SIB3 (s),Time RRCConnectionRequest (s),Time RRCConnectionSetup (s),Time RRCConnectionSetupComplete (s),Size MasterInformationBlock (B),Size SIB1 (B),Size SIB2 SIB3 (B),Size RRCConnectionRequest (B),Size RRCConnectionSetup (B),Size RRCConnectionSetupComplete (B),
232,1.2127430438995361,7,582,0.0,0.09500908851623535,1.1447041034698486,1.1690020561218262,1.1840369701385498,1.2127430438995361,37,127,75,41,66,191,
233,1.184257984161377,7,582,0.0,0.10000205039978027,1.1159260272979736,1.1404809951782227,1.1540250778198242,1.184257984161377,37,127,75,41,66,191,
234,1.0923609733581543,7,582,0.0,0.09248995780944824,1.030034065246582,1.052056074142456,1.0646979808807373,1.0923609733581543,37,127,75,41,66,191,
235,1.118891954421997,7,582,0.0,0.09116983413696289,1.0560219287872314,1.0781028270721436,1.0906898975372314,1.118891954421997,37,127,75,41,66,191,
236,1.1857638359069824,7,582,0.0,0.09508800506591797,1.1171410083770752,1.1412198543548584,1.1550569534301758,1.1857638359069824,37,127,75,41,66,191,
237,1.223012924194336,7,582,0.0,0.09560394287109375,1.1556470394134521,1.1799960136413574,1.1937410831451416,1.223012924194336,37,127,75,41,66,191,
238,1.1980979442596436,7,582,0.0,0.0962679386138916,1.1308529376983643,1.1542859077453613,1.1676390171051025,1.1980979442596436,37,127,75,41,66,191,
239,1.2363479137420654,7,582,0.0,0.0961298942565918,1.1679069995880127,1.1921770572662354,1.2058699131011963,1.2363479137420654,37,127,75,41,66,191,
240,1.1145219802856445,7,582,0.0,0.09548091888427734,1.045827865600586,1.0702178478240967,1.0841219425201416,1.1145219802856445,37,127,75,41,66,191,
241,1.1107430458068848,7,582,0.0,0.09311699867248535,1.0418939590454102,1.066329002380371,1.0800669193267822,1.1107430458068848,37,127,75,41,66,191,
242,1.1619927883148193,7,582,0.0,0.09553289413452148,1.0956048965454102,1.1189558506011963,1.1322569847106934,1.1619927883148193,37,127,75,41,66,191,
243,1.224013090133667,7,582,0.0,0.09664011001586914,1.1554710865020752,1.1800079345703125,1.1939411163330078,1.224013090133667,37,127,75,41,66,191,
244,1.2100329399108887,7,582,0.0,0.09546089172363281,1.1425750255584717,1.1661360263824463,1.179487943649292,1.2100329399108887,37,127,75,41,66,191,
245,1.2626960277557373,7,582,0.0,0.09705901145935059,1.1948659420013428,1.2190239429473877,1.2324159145355225,1.2626960277557373,37,127,75,41,66,191,
246,1.1552350521087646,7,582,0.0,0.09158086776733398,1.0886929035186768,1.1121728420257568,1.1257438659667969,1.1552350521087646,37,127,75,41,66,191,
247,1.1640980243682861,7,582,0.0,0.09610486030578613,1.0963659286499023,1.1202290058135986,1.1329519748687744,1.1640980243682861,37,127,75,41,66,191,
248,1.142944097518921,7,582,0.0,0.09590792655944824,1.0737760066986084,1.0979199409484863,1.1117439270019531,1.142944097518921,37,127,75,41,66,191,
249,1.2339999675750732,7,582,0.0,0.09791803359985352,1.165405035018921,1.190032958984375,1.2048468589782715,1.2339999675750732,37,127,75,41,66,191,
250,1.216480016708374,7,582,0.0,0.07067298889160156,1.148305892944336,1.172882080078125,1.1867408752441406,1.216480016708374,37,127,75,41,66,191,
251,1.1781151294708252,7,582,0.0,0.09477901458740234,1.1096370220184326,1.1340069770812988,1.1478281021118164,1.1781151294708252,37,127,75,41,66,191,
252,1.1025691032409668,7,582,0.0,0.09449315071105957,1.0343451499938965,1.0585060119628906,1.072188138961792,1.1025691032409668,37,127,75,41,66,191,
253,1.0408389568328857,7,582,0.0,0.0937659740447998,0.9727878570556641,0.9971230030059814,1.0108129978179932,1.0408389568328857,37,127,75,41,66,191,
254,1.1953718662261963,7,582,0.0,0.09234285354614258,1.1322219371795654,1.1543049812316895,1.1673378944396973,1.1953718662261963,37,127,75,41,66,191,
255,1.2749240398406982,7,582,0.0,0.09689998626708984,1.2059969902038574,1.230422019958496,1.244218111038208,1.2749240398406982,37,127,75,41,66,191,
256,1.1275050640106201,7,582,0.0,0.09386706352233887,1.058171033859253,1.0826730728149414,1.09660005569458,1.1275050640106201,37,127,75,41,66,191,
257,1.1560719013214111,7,582,0.0,0.09855389595031738,1.088343858718872,1.1122589111328125,1.1257789134979248,1.1560719013214111,37,127,75,41,66,191,
258,1.1659529209136963,7,582,0.0,0.06771302223205566,1.0974318981170654,1.1214439868927002,1.1354739665985107,1.1659529209136963,37,127,75,41,66,191,
259,1.233266830444336,7,582,0.0,0.09625101089477539,1.1646668910980225,1.1887798309326172,1.2023289203643799,1.233266830444336,37,127,75,41,66,191,
260,1.2020080089569092,7,582,0.0,0.09644794464111328,1.134653091430664,1.1586229801177979,1.1719961166381836,1.2020080089569092,37,127,75,41,66,191,
261,1.1909940242767334,7,582,0.0,0.09265017509460449,1.1265130043029785,1.1490771770477295,1.1621479988098145,1.1909940242767334,37,127,75,41,66,191,
262,1.249741792678833,7,582,0.0,0.09537482261657715,1.1810228824615479,1.2053449153900146,1.2207279205322266,1.249741792678833,37,127,75,41,66,191,
263,1.129244089126587,7,582,0.0,0.09711313247680664,1.061462163925171,1.0856060981750488,1.0993680953979492,1.129244089126587,37,127,75,41,66,191,
264,1.1664462089538574,7,582,0.0,0.09689807891845703,1.0981521606445312,1.122359037399292,1.1361451148986816,1.1664462089538574,37,127,75,41,66,191,
265,1.2064270973205566,7,582,0.0,0.09756803512573242,1.1375470161437988,1.1619980335235596,1.175915002822876,1.2064270973205566,37,127,75,41,66,191,
266,1.1678900718688965,7,582,0.0,0.09346699714660645,1.1005549430847168,1.1240439414978027,1.1379480361938477,1.1678900718688965,37,127,75,41,66,191,
267,1.1843910217285156,7,582,0.0,0.09344100952148438,1.1165101528167725,1.1410291194915771,1.1543710231781006,1.1843910217285156,37,127,75,41,66,191,
268,1.1844890117645264,7,582,0.0,0.09468197822570801,1.1160778999328613,1.1403839588165283,1.154083013534546,1.1844890117645264,37,127,75,41,66,191,
269,1.229567050933838,7,582,0.0,0.07079696655273438,1.163794994354248,1.187047004699707,1.2003850936889648,1.229567050933838,37,127,75,41,66,191,
270,1.2015409469604492,7,582,0.0,0.09731698036193848,1.1334939002990723,1.1577589511871338,1.1700351238250732,1.2015409469604492,37,127,75,41,66,191,
271,1.194904088973999,7,582,0.0,0.09791898727416992,1.126310110092163,1.1505579948425293,1.16434907913208,1.194904088973999,37,127,75,41,66,191,
272,1.2230730056762695,7,582,0.0,0.09632301330566406,1.1544837951660156,1.178562879562378,1.192734956741333,1.2230730056762695,37,127,75,41,66,191,
273,1.2476348876953125,7,582,0.0,0.0907590389251709,1.184269905090332,1.2066690921783447,1.219494104385376,1.2476348876953125,37,127,75,41,66,191,
274,1.1917331218719482,7,582,0.0,0.09533405303955078,1.1234440803527832,1.1477301120758057,1.1616699695587158,1.1917331218719482,37,127,75,41,66,191,
275,1.1908769607543945,7,582,0.0,0.09201288223266602,1.1235008239746094,1.146953821182251,1.1604578495025635,1.1908769607543945,37,127,75,41,66,191,
276,1.2240848541259766,7,582,0.0,0.09589481353759766,1.1552369594573975,1.1797358989715576,1.19352388381958,1.2240848541259766,37,127,75,41,66,191,
277,1.2455759048461914,7,582,0.0,0.09692692756652832,1.1795001029968262,1.2026560306549072,1.2159709930419922,1.2455759048461914,37,127,75,41,66,191,
278,1.204761028289795,7,582,0.0,0.09783697128295898,1.1372499465942383,1.1610519886016846,1.1744420528411865,1.204761028289795,37,127,75,41,66,191,
279,1.1920311450958252,7,582,0.0,0.09194207191467285,1.1261820793151855,1.1493370532989502,1.1627671718597412,1.1920311450958252,37,127,75,41,66,191,
280,1.207406997680664,7,582,0.0,0.09727001190185547,1.1400971412658691,1.1643199920654297,1.177596092224121,1.207406997680664,37,127,75,41,66,191,
281,1.2539241313934326,7,582,0.0,0.09596705436706543,1.1857421398162842,1.2100820541381836,1.223905086517334,1.2539241313934326,37,127,75,41,66,191,
282,1.1961441040039062,7,582,0.0,0.09594202041625977,1.1270051002502441,1.1512770652770996,1.1651182174682617,1.1961441040039062,37,127,75,41,66,191,
283,1.124983787536621,7,582,0.0,0.09890985488891602,1.056933879852295,1.0811607837677002,1.0946807861328125,1.124983787536621,37,127,75,41,66,191,
284,1.116987943649292,7,582,0.0,0.09631800651550293,1.0493049621582031,1.07334303855896,1.0870909690856934,1.116987943649292,37,127,75,41,66,191,
285,1.1219849586486816,7,582,0.0,0.09698295593261719,1.0534570217132568,1.0776450634002686,1.091663122177124,1.1219849586486816,37,127,75,41,66,191,
286,1.2130939960479736,7,582,0.0,0.09692692756652832,1.1449880599975586,1.169227123260498,1.183077096939087,1.2130939960479736,37,127,75,41,66,191,
287,1.2225770950317383,7,582,0.0,0.0959920883178711,1.1557230949401855,1.1788690090179443,1.1923589706420898,1.2225770950317383,37,127,75,41,66,191,
288,1.2072288990020752,7,582,0.0,0.09679293632507324,1.138927936553955,1.163167953491211,1.1769249439239502,1.2072288990020752,37,127,75,41,66,191,
289,1.1813790798187256,7,582,0.0,0.09200215339660645,1.1165940761566162,1.138956069946289,1.1521220207214355,1.1813790798187256,37,127,75,41,66,191,
290,1.1928458213806152,7,582,0.0,0.0916910171508789,1.125140905380249,1.1488049030303955,1.1624109745025635,1.1928458213806152,37,127,75,41,66,191,
291,1.2028560638427734,7,582,0.0,0.0974881649017334,1.1349501609802246,1.1590240001678467,1.1730730533599854,1.2028560638427734,37,127,75,41,66,191,
292,1.2147061824798584,7,582,0.0,0.0697021484375,1.1466660499572754,1.170903205871582,1.1848421096801758,1.2147061824798584,37,127,75,41,66,191,
293,1.1935970783233643,7,582,0.0,0.06917715072631836,1.125737190246582,1.1494271755218506,1.1630141735076904,1.1935970783233643,37,127,75,41,66,191,
294,1.195349931716919,7,582,0.0,0.09235692024230957,1.1273839473724365,1.1514809131622314,1.165343999862671,1.195349931716919,37,127,75,41,66,191,
295,1.2025260925292969,7,582,0.0,0.09106206893920898,1.1328821182250977,1.157660961151123,1.1719861030578613,1.2025260925292969,37,127,75,41,66,191,
296,1.2370219230651855,7,582,0.0,0.09543204307556152,1.1673309803009033,1.1919400691986084,1.205881118774414,1.2370219230651855,37,127,75,41,66,191,
297,1.170738935470581,7,582,0.0,0.09171009063720703,1.1075961589813232,1.1299350261688232,1.142672061920166,1.170738935470581,37,127,75,41,66,191,
298,1.2199201583862305,7,582,0.0,0.09686803817749023,1.1533560752868652,1.1768789291381836,1.1901750564575195,1.2199201583862305,37,127,75,41,66,191,
299,1.2036199569702148,7,582,0.0,0.09322595596313477,1.1347029209136963,1.159348964691162,1.173548936843872,1.2036199569702148,37,127,75,41,66,191,
300,1.207737922668457,7,582,0.0,0.09621596336364746,1.1387708187103271,1.1630067825317383,1.1768898963928223,1.207737922668457,37,127,75,41,66,191,
301,1.1956751346588135,7,582,0.0,0.0917351245880127,1.1322331428527832,1.1546730995178223,1.1674120426177979,1.1956751346588135,37,127,75,41,66,191,
302,1.2162690162658691,7,582,0.0,0.09653806686401367,1.1478190422058105,1.1719770431518555,1.185837984085083,1.2162690162658691,37,127,75,41,66,191,
303,1.271230936050415,7,582,0.0,0.09706401824951172,1.2042200565338135,1.2283821105957031,1.241589069366455,1.271230936050415,37,127,75,41,66,191,
304,1.1746799945831299,7,582,0.0,0.09443211555480957,1.1066219806671143,1.1305110454559326,1.144355058670044,1.1746799945831299,37,127,75,41,66,191,
305,1.1587529182434082,7,582,0.0,0.09193611145019531,1.09535813331604,1.117828130722046,1.1306400299072266,1.1587529182434082,37,127,75,41,66,191,
306,1.1804189682006836,7,582,0.0,0.09532785415649414,1.1129059791564941,1.1371240615844727,1.1506619453430176,1.1804189682006836,37,127,75,41,66,191,
307,1.2028870582580566,7,582,0.0,0.09606289863586426,1.1349830627441406,1.1592938899993896,1.1713879108428955,1.2028870582580566,37,127,75,41,66,191,
308,1.1171858310699463,7,582,0.0,0.09657001495361328,1.0485858917236328,1.0730199813842773,1.0868489742279053,1.1171858310699463,37,127,75,41,66,191,
309,1.2423648834228516,7,582,0.0,0.09869194030761719,1.1747920513153076,1.1987888813018799,1.2124779224395752,1.2423648834228516,37,127,75,41,66,191,
310,1.1339519023895264,7,582,0.0,0.09321904182434082,1.0695509910583496,1.0924739837646484,1.1059010028839111,1.1339519023895264,37,127,75,41,66,191,
311,1.1786220073699951,7,582,0.0,0.09666204452514648,1.1094400882720947,1.1339139938354492,1.1476290225982666,1.1786220073699951,37,127,75,41,66,191,
312,1.1443040370941162,7,582,0.0,0.09717822074890137,1.0801820755004883,1.1034832000732422,1.1167020797729492,1.1443040370941162,37,127,75,41,66,191,
313,1.200026035308838,7,582,0.0,0.09668111801147461,1.1319401264190674,1.1560611724853516,1.1699120998382568,1.200026035308838,37,127,75,41,66,191,
314,1.2076778411865234,7,582,0.0,0.09709000587463379,1.1387929916381836,1.1627538204193115,1.1769537925720215,1.2076778411865234,37,127,75,41,66,191,
315,1.2428879737854004,7,582,0.0,0.0971369743347168,1.1750340461730957,1.1993918418884277,1.2133879661560059,1.2428879737854004,37,127,75,41,66,191,
316,1.1963379383087158,7,582,0.0,0.0955049991607666,1.128096103668213,1.1521260738372803,1.1657869815826416,1.1963379383087158,37,127,75,41,66,191,
317,1.2485158443450928,7,582,0.0,0.09543180465698242,1.1794958114624023,1.2037599086761475,1.2176527976989746,1.2485158443450928,37,127,75,41,66,191,
318,1.1867828369140625,7,582,0.0,0.09590983390808105,1.1184308528900146,1.1430468559265137,1.1569030284881592,1.1867828369140625,37,127,75,41,66,191,
319,1.1660871505737305,7,582,0.0,0.09679913520812988,1.0981111526489258,1.1225650310516357,1.1364340782165527,1.1660871505737305,37,127,75,41,66,191,
320,1.184255838394165,7,582,0.0,0.09908390045166016,1.1155989170074463,1.1399118900299072,1.1535749435424805,1.184255838394165,37,127,75,41,66,191,
321,1.1667180061340332,7,582,0.0,0.0972909927368164,1.0972771644592285,1.1218791007995605,1.1356310844421387,1.1667180061340332,37,127,75,41,66,191,
322,1.1759159564971924,7,582,0.0,0.09640908241271973,1.1066629886627197,1.1309869289398193,1.144860029220581,1.1759159564971924,37,127,75,41,66,191,
323,1.2307891845703125,7,582,0.0,0.09654021263122559,1.1642251014709473,1.1880090236663818,1.2013142108917236,1.2307891845703125,37,127,75,41,66,191,
324,1.1069469451904297,7,582,0.0,0.0966339111328125,1.0409600734710693,1.0642759799957275,1.0775671005249023,1.1069469451904297,37,127,75,41,66,191,
325,1.1628971099853516,7,582,0.0,0.09910321235656738,1.0944840908050537,1.1191492080688477,1.1327412128448486,1.1628971099853516,37,127,75,41,66,191,
326,1.1044280529022217,7,582,0.0,0.09679102897644043,1.0355191230773926,1.0596001148223877,1.0734429359436035,1.1044280529022217,37,127,75,41,66,191,
327,1.1524090766906738,7,582,0.0,0.09707212448120117,1.0847079753875732,1.1085851192474365,1.1222009658813477,1.1524090766906738,37,127,75,41,66,191,
328,1.1675548553466797,7,582,0.0,0.07081294059753418,1.0997569561004639,1.1244690418243408,1.1378169059753418,1.1675548553466797,37,127,75,41,66,191,
329,1.1579720973968506,7,582,0.0,0.09897708892822266,1.0904080867767334,1.1144530773162842,1.1281650066375732,1.1579720973968506,37,127,75,41,66,191,
330,1.1799030303955078,7,582,0.0,0.0922400951385498,1.112807035446167,1.1369290351867676,1.1502840518951416,1.1799030303955078,37,127,75,41,66,191,
331,1.239790916442871,7,582,0.0,0.09714698791503906,1.1695668697357178,1.1944379806518555,1.2089598178863525,1.239790916442871,37,127,75,41,66,191,
332,1.2134778499603271,7,582,0.0,0.09720206260681152,1.1455769538879395,1.1701760292053223,1.1839299201965332,1.2134778499603271,37,127,75,41,66,191,
333,1.1418418884277344,7,582,0.0,0.09890890121459961,1.074131965637207,1.098196029663086,1.1116759777069092,1.1418418884277344,37,127,75,41,66,191,
334,1.1279139518737793,7,582,0.0,0.0962531566619873,1.0584690570831299,1.0841519832611084,1.0978729724884033,1.1279139518737793,37,127,75,41,66,191,
335,1.1572670936584473,7,582,0.0,0.09560108184814453,1.0891540050506592,1.1134240627288818,1.1272571086883545,1.1572670936584473,37,127,75,41,66,191,
336,1.160142183303833,7,582,0.0,0.09214210510253906,1.0926101207733154,1.1163330078125,1.1302540302276611,1.160142183303833,37,127,75,41,66,191,
337,1.3071858882904053,7,582,0.0,0.0975790023803711,1.238698959350586,1.263113021850586,1.2771329879760742,1.3071858882904053,37,127,75,41,66,191,
338,1.2077598571777344,7,582,0.0,0.09591484069824219,1.1401050090789795,1.1641249656677246,1.1779029369354248,1.2077598571777344,37,127,75,41,66,191,
339,1.203598976135254,7,582,0.0,0.09587407112121582,1.13572096824646,1.1601378917694092,1.1738698482513428,1.203598976135254,37,127,75,41,66,191,
340,1.2084050178527832,7,582,0.0,0.0977170467376709,1.1407480239868164,1.165463924407959,1.178745985031128,1.2084050178527832,37,127,75,41,66,191,
341,1.191884994506836,7,582,0.0,0.06905102729797363,1.1232008934020996,1.1474699974060059,1.161344051361084,1.191884994506836,37,127,75,41,66,191,
342,1.1839990615844727,7,582,0.0,0.09687685966491699,1.115036964416504,1.1396088600158691,1.1533119678497314,1.1839990615844727,37,127,75,41,66,191,
343,1.1804687976837158,7,582,0.0,0.09750485420227051,1.11214280128479,1.1363258361816406,1.1501998901367188,1.1804687976837158,37,127,75,41,66,191,
344,0.9467101097106934,7,582,0.0,0.09514999389648438,0.8793690204620361,0.902825117111206,0.9165430068969727,0.9467101097106934,37,127,75,41,66,191,
345,1.2672970294952393,7,582,0.0,0.09593415260314941,1.1988811492919922,1.2230291366577148,1.2369561195373535,1.2672970294952393,37,127,75,41,66,191,
346,1.2344670295715332,7,582,0.0,0.09719514846801758,1.165532112121582,1.1900591850280762,1.203935146331787,1.2344670295715332,37,127,75,41,66,191,
347,1.2064011096954346,7,582,0.0,0.09614706039428711,1.1388309001922607,1.163088083267212,1.1766510009765625,1.2064011096954346,37,127,75,41,66,191,
348,1.2352850437164307,7,582,0.0,0.0970008373260498,1.1668000221252441,1.1907808780670166,1.2045140266418457,1.2352850437164307,37,127,75,41,66,191,
349,1.155102014541626,7,582,0.0,0.09715604782104492,1.0869109630584717,1.111011028289795,1.1245031356811523,1.155102014541626,37,127,75,41,66,191,
350,1.137740135192871,7,582,0.0,0.09344100952148438,1.0733880996704102,1.0962800979614258,1.1091721057891846,1.137740135192871,37,127,75,41,66,191,
351,1.1696689128875732,7,582,0.0,0.09565281867980957,1.1013870239257812,1.125452995300293,1.1390700340270996,1.1696689128875732,37,127,75,41,66,191,
352,1.151850938796997,7,582,0.0,0.06944894790649414,1.0839719772338867,1.108124017715454,1.121953010559082,1.151850938796997,37,127,75,41,66,191,
353,1.1419079303741455,7,582,0.0,0.0955960750579834,1.072709083557129,1.0976510047912598,1.1113779544830322,1.1419079303741455,37,127,75,41,66,191,
354,1.1207270622253418,7,582,0.0,0.09807395935058594,1.0521659851074219,1.076272964477539,1.0900349617004395,1.1207270622253418,37,127,75,41,66,191,
355,1.1578681468963623,7,582,0.0,0.09770703315734863,1.0896680355072021,1.1139180660247803,1.1278340816497803,1.1578681468963623,37,127,75,41,66,191,
356,1.1745319366455078,7,582,0.0,0.09747791290283203,1.1060678958892822,1.1305429935455322,1.144258975982666,1.1745319366455078,37,127,75,41,66,191,
357,1.1932148933410645,7,582,0.0,0.09245181083679199,1.1267199516296387,1.1499478816986084,1.1635420322418213,1.1932148933410645,37,127,75,41,66,191,
358,1.1991779804229736,7,582,0.0,0.09731197357177734,1.1306898593902588,1.1552159786224365,1.16910982131958,1.1991779804229736,37,127,75,41,66,191,
359,1.1966311931610107,7,582,0.0,0.09724712371826172,1.1279540061950684,1.1524231433868408,1.1661641597747803,1.1966311931610107,37,127,75,41,66,191,
360,1.1823570728302002,7,582,0.0,0.09511995315551758,1.1135358810424805,1.137794017791748,1.151615858078003,1.1823570728302002,37,127,75,41,66,191,
361,1.2005581855773926,7,582,0.0,0.09688210487365723,1.1320991516113281,1.1562480926513672,1.170121192932129,1.2005581855773926,37,127,75,41,66,191,
362,1.2044711112976074,7,582,0.0,0.09585809707641602,1.1354641914367676,1.1597061157226562,1.1734201908111572,1.2044711112976074,37,127,75,41,66,191,
363,1.1835999488830566,7,582,0.0,0.09819698333740234,1.1157538890838623,1.139868974685669,1.153458833694458,1.1835999488830566,37,127,75,41,66,191,
364,1.1881740093231201,7,582,0.0,0.09723806381225586,1.1203529834747314,1.1442902088165283,1.1580750942230225,1.1881740093231201,37,127,75,41,66,191,
365,1.1152210235595703,7,582,0.0,0.09696197509765625,1.046386957168579,1.0707759857177734,1.0844190120697021,1.1152210235595703,37,127,75,41,66,191,
366,1.195012092590332,7,582,0.0,0.09659004211425781,1.1261630058288574,1.1506061553955078,1.16451096534729,1.195012092590332,37,127,75,41,66,191,
367,1.2393338680267334,7,582,0.0,0.0707550048828125,1.1707239151000977,1.1951539516448975,1.2089970111846924,1.2393338680267334,37,127,75,41,66,191,
368,1.209522008895874,7,582,0.0,0.0931711196899414,1.141752004623413,1.1658210754394531,1.180596113204956,1.209522008895874,37,127,75,41,66,191,
369,1.2029650211334229,7,582,0.0,0.09454703330993652,1.1357848644256592,1.158998966217041,1.1725728511810303,1.2029650211334229,37,127,75,41,66,191,
370,1.2113759517669678,7,582,0.0,0.09453511238098145,1.1430580615997314,1.1673181056976318,1.1811609268188477,1.2113759517669678,37,127,75,41,66,191,
371,1.2011311054229736,7,582,0.0,0.09589791297912598,1.1339740753173828,1.1571049690246582,1.1705989837646484,1.2011311054229736,37,127,75,41,66,191,
372,1.2155117988586426,7,582,0.0,0.09690284729003906,1.1479809284210205,1.1719779968261719,1.1853618621826172,1.2155117988586426,37,127,75,41,66,191,
373,1.2479450702667236,7,582,0.0,0.07090306282043457,1.1792550086975098,1.203552007675171,1.217548131942749,1.2479450702667236,37,127,75,41,66,191,
374,1.1710748672485352,7,582,0.0,0.0919790267944336,1.108151912689209,1.1302480697631836,1.1430258750915527,1.1710748672485352,37,127,75,41,66,191,
375,1.2077538967132568,7,582,0.0,0.09638094902038574,1.1389048099517822,1.1631159782409668,1.1773419380187988,1.2077538967132568,37,127,75,41,66,191,
376,1.2060871124267578,7,582,0.0,0.09676599502563477,1.1390340328216553,1.1627521514892578,1.176300048828125,1.2060871124267578,37,127,75,41,66,191,
377,1.145007848739624,7,582,0.0,0.09612798690795898,1.077582836151123,1.1017279624938965,1.1152679920196533,1.145007848739624,37,127,75,41,66,191,
378,1.1323950290679932,7,582,0.0,0.09760284423828125,1.0643188953399658,1.0886998176574707,1.102391004562378,1.1323950290679932,37,127,75,41,66,191,
379,1.1775710582733154,7,582,0.0,0.09662413597106934,1.1092731952667236,1.1337080001831055,1.1474192142486572,1.1775710582733154,37,127,75,41,66,191,
380,1.2033650875091553,7,582,0.0,0.09662199020385742,1.1347730159759521,1.1590449810028076,1.1728169918060303,1.2033650875091553,37,127,75,41,66,191,
381,1.159240961074829,7,582,0.0,0.09505105018615723,1.0907979011535645,1.1150500774383545,1.1288421154022217,1.159240961074829,37,127,75,41,66,191,
382,1.2149860858917236,7,582,0.0,0.09520697593688965,1.1462550163269043,1.1705090999603271,1.183401107788086,1.2149860858917236,37,127,75,41,66,191,
383,1.2662670612335205,7,582,0.0,0.09738707542419434,1.1990010738372803,1.222877025604248,1.2364411354064941,1.2662670612335205,37,127,75,41,66,191,
384,1.210716962814331,7,582,0.0,0.09766793251037598,1.1419179439544678,1.1658790111541748,1.1809320449829102,1.210716962814331,37,127,75,41,66,191,
385,1.2178819179534912,7,582,0.0,0.07055401802062988,1.1506519317626953,1.1747961044311523,1.1882350444793701,1.2178819179534912,37,127,75,41,66,191,
386,1.190587043762207,7,582,0.0,0.09549498558044434,1.1229588985443115,1.147063970565796,1.1605870723724365,1.190587043762207,37,127,75,41,66,191,
387,1.204662799835205,7,582,0.0,0.09602880477905273,1.1359448432922363,1.1602628231048584,1.1744279861450195,1.204662799835205,37,127,75,41,66,191,
388,1.21412992477417,7,582,0.0,0.09629297256469727,1.145340919494629,1.169935941696167,1.1838009357452393,1.21412992477417,37,127,75,41,66,191,
389,1.1848461627960205,7,582,0.0,0.09746503829956055,1.1169841289520264,1.1409821510314941,1.1545600891113281,1.1848461627960205,37,127,75,41,66,191,
390,1.0399580001831055,7,582,0.0,0.09740304946899414,0.9714970588684082,0.9959070682525635,1.0097072124481201,1.0399580001831055,37,127,75,41,66,191,
391,1.216731071472168,7,582,0.0,0.09823012351989746,1.1488969326019287,1.1731700897216797,1.1866450309753418,1.216731071472168,37,127,75,41,66,191,
392,1.1977789402008057,7,582,0.0,0.09756994247436523,1.1294620037078857,1.1538281440734863,1.167802095413208,1.1977789402008057,37,127,75,41,66,191,
393,1.1425848007202148,7,582,0.0,0.09199190139770508,1.079253911972046,1.1017098426818848,1.1144659519195557,1.1425848007202148,37,127,75,41,66,191,
394,1.1845648288726807,7,582,0.0,0.09637689590454102,1.1171379089355469,1.1415379047393799,1.1549899578094482,1.1845648288726807,37,127,75,41,66,191,
395,1.1748530864715576,7,582,0.0,0.0968470573425293,1.1058871746063232,1.1304271221160889,1.1442770957946777,1.1748530864715576,37,127,75,41,66,191,
396,1.1757190227508545,7,582,0.0,0.09734010696411133,1.1069910526275635,1.1313838958740234,1.1452550888061523,1.1757190227508545,37,127,75,41,66,191,
397,1.2348389625549316,7,582,0.0,0.09654617309570312,1.1651890277862549,1.1903040409088135,1.2046480178833008,1.2348389625549316,37,127,75,41,66,191,
398,1.1392180919647217,7,582,0.0,0.09863805770874023,1.0719561576843262,1.0959820747375488,1.110867977142334,1.1392180919647217,37,127,75,41,66,191,
399,1.1662077903747559,7,582,0.0,0.09576797485351562,1.097790002822876,1.1218059062957764,1.1356608867645264,1.1662077903747559,37,127,75,41,66,191,
400,1.2113380432128906,7,582,0.0,0.0953512191772461,1.1438841819763184,1.168074131011963,1.181509017944336,1.2113380432128906,37,127,75,41,66,191,
401,1.1981430053710938,7,582,0.0,0.09633684158325195,1.1302590370178223,1.1544139385223389,1.1679129600524902,1.1981430053710938,37,127,75,41,66,191,
402,1.177823781967163,7,582,0.0,0.09149479866027832,1.1144309043884277,1.1368508338928223,1.1498057842254639,1.177823781967163,37,127,75,41,66,191,
403,1.1665089130401611,7,582,0.0,0.09435105323791504,1.0987110137939453,1.122528076171875,1.1360931396484375,1.1665089130401611,37,127,75,41,66,191,
404,1.2426059246063232,7,582,0.0,0.09669709205627441,1.173914909362793,1.1982390880584717,1.2120959758758545,1.2426059246063232,37,127,75,41,66,191,
405,1.1509909629821777,7,582,0.0,0.09750580787658691,1.0832939147949219,1.1075108051300049,1.1210169792175293,1.1509909629821777,37,127,75,41,66,191,
406,1.175333023071289,7,582,0.0,0.09714913368225098,1.107051134109497,1.1312839984893799,1.1451120376586914,1.175333023071289,37,127,75,41,66,191,
407,1.2369089126586914,7,582,0.0,0.09690690040588379,1.1688308715820312,1.1928610801696777,1.2067029476165771,1.2369089126586914,37,127,75,41,66,191,
408,1.2447738647460938,7,582,0.0,0.09732699394226074,1.1765389442443848,1.2008628845214844,1.2156989574432373,1.2447738647460938,37,127,75,41,66,191,
409,1.1688358783721924,7,582,0.0,0.09473395347595215,1.1007099151611328,1.1248459815979004,1.1384868621826172,1.1688358783721924,37,127,75,41,66,191,
410,1.1652569770812988,7,582,0.0,0.09657812118530273,1.0967659950256348,1.1214170455932617,1.1353099346160889,1.1652569770812988,37,127,75,41,66,191,
411,1.1588349342346191,7,582,0.0,0.09647178649902344,1.0890898704528809,1.1134119033813477,1.1274549961090088,1.1588349342346191,37,127,75,41,66,191,
412,1.117527961730957,7,582,0.0,0.09666609764099121,1.048079013824463,1.0723700523376465,1.0866310596466064,1.117527961730957,37,127,75,41,66,191,
